CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
681329753,52,BRONX,2/15/2016,2:00:00,2/15/2018,4:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,6/7/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1017542,255919,40.86905853,-73.87963015,"(40.869058532, -73.879630148)"
434581917,44,BRONX,2/15/2016,18:53:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",CHAIN STORE,2/15/2018,,,,,,UNKNOWN,UNKNOWN,D,1006537,244511,40.83778162,-73.91945797,"(40.837781618, -73.919457971)"
743217178,115,QUEENS,2/16/2016,22:36:00,2/17/2018,0:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2/17/2018,,UNKNOWN,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1021094,214360,40.75497666,-73.86701559,"(40.754976662, -73.867015588)"
447641437,83,BROOKLYN,2/16/2016,18:00:00,2/17/2018,9:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2/17/2018,,,,,,25-44,BLACK HISPANIC,M,1007820,195279,40.70264934,-73.91499396,"(40.702649338, -73.914993963)"
792217800,34,MANHATTAN,2/16/2016,12:30:00,2/23/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO MAN NORTH,347,PETIT LARCENY-CHECK FROM MAILB,MAILBOX OUTSIDE,2/10/2018,,,,,,45-64,UNKNOWN,F,1004811,253066,40.86126675,-73.92566936,"(40.861266748, -73.925669364)"
443572128,113,QUEENS,2/21/2016,9:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/28/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,F,1041111,183118,40.66911897,-73.79502969,"(40.669118967, -73.795029693)"
629044935,34,MANHATTAN,2/23/2016,12:00:00,6/6/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - APT. HOUSE,6/14/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1005947,254944,40.86641857,-73.92155642,"(40.866418569, -73.921556421)"
267580625,34,MANHATTAN,2/23/2016,12:00:00,6/6/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,6/14/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1005947,254944,40.86641857,-73.92155642,"(40.866418569, -73.921556421)"
875885840,43,BRONX,2/23/2016,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2/26/2018,,45-64,BLACK,M,,45-64,BLACK,F,1017772,240710,40.82731348,-73.87887459,"(40.827313476, -73.878874593)"
348067562,71,BROOKLYN,2/24/2016,6:00:00,2/24/2018,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,2/24/2018,,,,,,45-64,BLACK,F,995904,177893,40.65495242,-73.95800022,"(40.654952417, -73.958000222)"
549664139,111,QUEENS,2/26/2016,8:00:00,4/5/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,339,"LARCENY,PETIT FROM OPEN AREAS,",STREET,4/19/2018,,UNKNOWN,WHITE,M,,25-44,WHITE,M,1047577,218221,40.76542407,-73.77139101,"(40.765424073, -73.771391012)"
733160686,42,BRONX,2/26/2016,14:00:00,2/26/2018,14:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",COMMERCIAL BUILDING,3/1/2018,,25-44,BLACK,M,,25-44,BLACK,F,1008675,240622,40.82710178,-73.91174557,"(40.827101781, -73.91174557)"
812174532,71,BROOKLYN,2/27/2016,20:45:00,2/27/2016,20:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,STREET,4/9/2018,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,998054,178678,40.65710398,-73.95024998,"(40.65710398, -73.950249979)"
981226166,104,QUEENS,2/28/2016,14:40:00,2/28/2018,14:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2/28/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1010779,196122,40.7049548,-73.90431873,"(40.704954798, -73.904318731)"
856704542,33,MANHATTAN,2/28/2016,7:09:00,2/28/2018,7:09:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",MAILBOX INSIDE,2/28/2018,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1001540,244426,40.83755952,-73.93751695,"(40.837559515, -73.937516953)"
579847135,84,BROOKLYN,2/29/2016,9:00:00,2/29/2016,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,764,BAIL JUMPING 1 & 2,OTHER,4/26/2018,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,987801,192258,40.69438807,-73.98719601,"(40.694388072, -73.987196009)"
847129382,18,MANHATTAN,2/29/2016,15:39:00,1/31/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,GYM/FITNESS FACILITY,1/31/2018,,UNKNOWN,BLACK,F,,25-44,BLACK,F,986636,219002,40.7677942,-73.99138769,"(40.767794199, -73.991387694)"
274315676,112,QUEENS,3/1/2016,12:00:00,7/31/2016,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",SYNAGOGUE,6/14/2018,,UNKNOWN,WHITE,M,,65+,WHITE,F,1025420,202485,40.72236369,-73.85147389,"(40.722363687, -73.851473894)"
623636864,13,MANHATTAN,3/1/2016,0:01:00,3/30/2018,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",RESIDENCE - APT. HOUSE,4/4/2018,,25-44,WHITE HISPANIC,F,,65+,WHITE,M,991204,206293,40.73290879,-73.97490979,"(40.732908785, -73.97490979)"
367460584,79,BROOKLYN,3/1/2016,0:01:00,3/12/2018,19:30:00,COMPLETED,SUMNER,510,2,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - PUBLIC HOUSING,3/12/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,1000647,193271,40.69715405,-73.94086896,"(40.697154046, -73.94086896)"
607729109,30,MANHATTAN,3/1/2016,14:00:00,1/21/2018,20:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,1/21/2018,,25-44,BLACK HISPANIC,F,,25-44,WHITE HISPANIC,F,998060,240479,40.82673226,-73.95010148,"(40.826732261, -73.950101481)"
434322518,45,BRONX,3/1/2016,8:00:00,7/1/2017,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/10/2018,,,,,,25-44,WHITE HISPANIC,F,1031525,247953,40.84713048,-73.82912919,"(40.847130475, -73.829129189)"
150415238,1,MANHATTAN,3/2/2016,17:32:00,3/2/2016,17:48:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO MAN SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,2/1/2018,FULTON STREET,25-44,ASIAN/PAC.ISL,M,2,UNKNOWN,UNKNOWN,D,982466,197787,40.70956442,-74.00643628,"(40.709564416, -74.006436281)"
417972927,114,QUEENS,3/4/2016,0:01:00,3/4/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,5/27/2018,,,,,,25-44,WHITE,F,1007654,219564,40.76930609,-73.91550818,"(40.769306087, -73.91550818)"
577614658,47,BRONX,3/5/2016,18:00:00,1/16/2018,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,1/16/2018,,18-24,BLACK,F,,18-24,BLACK,F,1022930,263777,40.89060431,-73.86010383,"(40.890604314, -73.860103831)"
144311687,84,BROOKLYN,3/6/2016,23:00:00,3/6/2018,23:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMMERCIAL BUILDING,3/7/2018,,UNKNOWN,UNKNOWN,U,,18-24,WHITE HISPANIC,F,988838,191028,40.69101153,-73.98345727,"(40.691011529, -73.983457271)"
841018307,113,QUEENS,3/6/2016,14:15:00,,,COMPLETED,,,3,PORT AUTHORITY,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,PATROL BORO QUEENS SOUTH,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",AIRPORT TERMINAL,3/6/2018,,25-44,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1046315,187088,40.67998074,-73.77623391,"(40.679980738, -73.776233907)"
619638994,44,BRONX,3/6/2016,0:00:00,1/1/2018,0:00:00,COMPLETED,,36564,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - PUBLIC HOUSING,3/6/2018,,18-24,UNKNOWN,M,,<18,UNKNOWN,F,1006434,244344,40.83732351,-73.91983076,"(40.837323511, -73.919830757)"
280715700,17,MANHATTAN,3/10/2016,18:00:00,3/10/2016,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,5/23/2018,,25-44,ASIAN/PAC.ISL,F,,25-44,ASIAN/PAC.ISL,F,994001,216161,40.75999133,-73.96480326,"(40.759991331, -73.964803255)"
664304413,106,QUEENS,3/10/2016,22:18:00,3/10/2016,22:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMMERCIAL BUILDING,5/2/2018,,,,,,UNKNOWN,UNKNOWN,D,1031898,186190,40.67760528,-73.82821878,"(40.677605279, -73.82821878)"
136705894,113,QUEENS,3/10/2016,10:00:00,4/27/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,4/30/2018,,,,,,45-64,BLACK,F,1052167,190620,40.68963227,-73.75509976,"(40.689632271, -73.755099762)"
149389906,105,QUEENS,3/13/2016,9:00:00,11/18/2016,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS SOUTH,175,"SEXUAL ABUSE 3,2",HOSPITAL,2/23/2018,,,,,,18-24,WHITE HISPANIC,F,1057636,203954,40.72618713,-73.7352339,"(40.72618713, -73.735233904)"
915787960,33,MANHATTAN,3/15/2016,14:00:00,3/15/2018,14:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,3/16/2018,,<18,BLACK HISPANIC,F,,45-64,BLACK HISPANIC,F,1001188,248123,40.84770738,-73.93877971,"(40.84770738, -73.938779711)"
373500375,40,BRONX,3/18/2016,16:30:00,3/19/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,3/19/2018,,,,,,45-64,BLACK,M,1009763,237506,40.81854617,-73.9078261,"(40.818546171, -73.907826103)"
672992055,75,BROOKLYN,3/21/2016,0:01:00,4/23/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,3/9/2018,,,,,,<18,BLACK,F,1017141,183798,40.67110691,-73.88143296,"(40.671106911, -73.881432957)"
547090792,61,BROOKLYN,3/22/2016,9:00:00,6/22/2016,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE-HOUSE,5/10/2018,,,,,,UNKNOWN,UNKNOWN,D,1005818,153960,40.58924275,-73.92234647,"(40.589242749, -73.922346466)"
435613200,19,MANHATTAN,3/23/2016,20:20:00,3/23/2018,20:26:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",TAXI (YELLOW LICENSED),3/23/2018,,25-44,WHITE,M,,25-44,BLACK,F,997016,219318,40.76865264,-73.95391401,"(40.768652643, -73.953914012)"
521942517,43,BRONX,3/25/2016,12:30:00,3/25/2018,12:56:00,COMPLETED,SOUNDVIEW,936,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,3/25/2018,,18-24,BLACK HISPANIC,M,,25-44,WHITE HISPANIC,F,1020891,236726,40.81636615,-73.86762631,"(40.816366145, -73.867626311)"
987360111,41,BRONX,3/25/2016,15:00:00,2/19/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BRONX,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",GROCERY/BODEGA,2/23/2018,,,,,,45-64,WHITE HISPANIC,F,1015147,237025,40.81720877,-73.8883766,"(40.817208772, -73.888376604)"
216493245,77,BROOKLYN,3/26/2016,17:55:00,3/26/2018,16:00:00,COMPLETED,PARK ROCK REHAB,387,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,4/12/2018,,UNKNOWN,BLACK,F,,45-64,BLACK,F,1003833,184217,40.67229641,-73.92940561,"(40.672296411, -73.929405609)"
257827089,40,BRONX,3/28/2016,19:30:00,,,ATTEMPTED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,3/28/2018,,,,,,45-64,UNKNOWN,F,1004926,234532,40.81039602,-73.92531075,"(40.810396019, -73.925310745)"
797151145,19,MANHATTAN,3/29/2016,12:00:00,3/24/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,4/26/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,F,998583,222146,40.77641236,-73.94825085,"(40.776412362, -73.948250846)"
710713464,63,BROOKLYN,3/29/2016,7:17:00,3/29/2016,7:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN SOUTH,644,"FALSE REPORT 1,FIRE",RESIDENCE - APT. HOUSE,3/5/2018,,<18,BLACK,M,,UNKNOWN,UNKNOWN,E,1003156,170626,40.63499356,-73.93188426,"(40.634993558, -73.93188426)"
760549087,47,BRONX,3/31/2016,21:00:00,4/1/2018,1:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,,THEFT-FRAUD,,PATROL BORO BRONX,489,"THEFT,RELATED OFFENSES,UNCLASS",STREET,4/1/2018,,UNKNOWN,BLACK,M,,UNKNOWN,ASIAN/PAC.ISL,M,1025685,259286,40.87826543,-73.85016736,"(40.878265433, -73.850167362)"
594527773,34,MANHATTAN,4/1/2016,0:01:00,4/30/2018,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,,RAPE,,PATROL BORO MAN NORTH,157,RAPE 1,STREET,5/29/2018,,UNKNOWN,UNKNOWN,M,,<18,WHITE HISPANIC,F,1002106,249501,40.85148777,-73.93545797,"(40.851487774, -73.935457967)"
810040390,44,BRONX,4/1/2016,10:00:00,4/17/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,4/30/2018,,45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,F,1006774,246805,40.84407738,-73.91859377,"(40.844077376, -73.918593768)"
284654837,72,BROOKLYN,4/1/2016,0:01:00,4/30/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,4/25/2018,,,,,,<18,WHITE HISPANIC,F,983964,179071,40.65819343,-74.00103224,"(40.658193432, -74.001032243)"
873434105,94,BROOKLYN,4/2/2016,23:00:00,5/23/2016,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN NORTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,4/5/2018,,25-44,WHITE,M,,25-44,WHITE,M,997112,206645,40.73386832,-73.95359167,"(40.733868321, -73.953591674)"
558175543,109,QUEENS,4/2/2016,23:00:00,8/30/2016,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",RESTAURANT/DINER,1/16/2018,,65+,ASIAN/PAC.ISL,M,,45-64,ASIAN/PAC.ISL,F,1032198,217060,40.76233422,-73.82691731,"(40.762334218, -73.826917308)"
462985519,23,MANHATTAN,4/3/2016,14:00:00,4/3/2018,14:20:00,COMPLETED,,4348,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,4/9/2018,,UNKNOWN,BLACK HISPANIC,U,,45-64,WHITE HISPANIC,F,999614,227020,40.78978847,-73.94451718,"(40.789788465, -73.944517181)"
989018219,105,QUEENS,4/4/2016,0:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,6/13/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,M,1057767,203993,40.72629309,-73.73476085,"(40.726293088, -73.734760849)"
877138773,20,MANHATTAN,4/4/2016,9:00:00,1/29/2018,10:55:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",RESIDENCE - APT. HOUSE,3/2/2018,,25-44,WHITE,F,,45-64,WHITE,M,989004,220120,40.77086186,-73.98283813,"(40.770861863, -73.982838131)"
973651078,67,BROOKLYN,4/4/2016,8:40:00,4/4/2016,8:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,1/12/2018,,18-24,BLACK,M,,25-44,BLACK,F,997897,175677,40.64886713,-73.9508219,"(40.648867133, -73.9508219)"
757511095,5,MANHATTAN,4/6/2016,0:00:00,4/5/2018,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,125,FELONY,INSIDE,NYS LAWS-UNCLASSIFIED FELONY,,PATROL BORO MAN SOUTH,847,"NY STATE LAWS,UNCLASSIFIED FEL",PUBLIC BUILDING,4/6/2018,,45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
472100488,75,BROOKLYN,4/7/2016,0:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,2/27/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,F,1018037,185277,40.67516306,-73.87819557,"(40.675163057, -73.878195565)"
587371224,18,MANHATTAN,4/8/2016,3:00:00,4/8/2016,6:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO MAN SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",STREET,4/16/2018,,,,,,45-64,BLACK,M,987813,219268,40.7685239,-73.98713844,"(40.768523904, -73.987138437)"
374312155,84,BROOKLYN,4/8/2016,16:00:00,4/9/2018,7:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO BKLYN NORTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,4/9/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,986806,190913,40.6906967,-73.99078464,"(40.690696701, -73.990784638)"
117187290,120,STATEN ISLAND,4/8/2016,16:00:00,4/8/2018,16:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,4/8/2018,,25-44,UNKNOWN,F,,25-44,BLACK HISPANIC,F,963664,165758,40.62162818,-74.07415671,"(40.621628175, -74.074156712)"
797959334,102,QUEENS,4/11/2016,8:00:00,4/11/2018,1:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,4/13/2018,,45-64,BLACK,M,,45-64,WHITE,M,1024512,188002,40.68261548,-73.85483623,"(40.682615476, -73.854836233)"
662400916,20,MANHATTAN,4/11/2016,0:00:00,4/11/2016,23:59:00,ATTEMPTED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO MAN NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,3/20/2018,,,,,,45-64,WHITE,F,990708,221712,40.77523041,-73.97668467,"(40.775230406, -73.976684667)"
772393552,90,BROOKLYN,4/13/2016,14:00:00,4/16/2018,7:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",FACTORY/WAREHOUSE,4/16/2018,,,,,,45-64,ASIAN/PAC.ISL,M,1003259,195646,40.70366764,-73.93144261,"(40.70366764, -73.931442607)"
724929407,20,MANHATTAN,4/13/2016,14:00:00,4/13/2018,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO MAN NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,4/14/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,F,990911,223003,40.77877371,-73.97595045,"(40.778773711, -73.97595045)"
